id,source_sentence_id,domain,split,sentence,target,from,to,polarity,is_implicit,opinion_words,source_file
852,209,restaurant,train,Great romantic place for a date (try to get the corner booth table for a little privacy and to sit close!).,corner booth table,48,66,positive,0.0,privacy,Restaurants_Train_v2_Implicit_Labeled.xml
853,209,restaurant,train,Great romantic place for a date (try to get the corner booth table for a little privacy and to sit close!).,place,15,20,positive,0.0,Great romantic,Restaurants_Train_v2_Implicit_Labeled.xml
854,1228,restaurant,train,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,manager,50,57,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
855,1228,restaurant,train,I asked for an open faced cheese sandwich and the manager basically told me to take my business elsewhere!,open faced cheese sandwich,15,41,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
856,2077,restaurant,train,very good breads as well.,breads,10,16,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
857,3554,restaurant,train,"if this happens, just ask for real naan.",naan,35,39,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
858,410,restaurant,train,We were fans of the half-price Saturday night option until some inedible squid during a recent visit.,squid,73,78,negative,0.0,inedible,Restaurants_Train_v2_Implicit_Labeled.xml
859,410,restaurant,train,We were fans of the half-price Saturday night option until some inedible squid during a recent visit.,half-price Saturday night option,20,52,positive,0.0,fans,Restaurants_Train_v2_Implicit_Labeled.xml
860,3492,restaurant,train,"Pizza is terrific, as is homemade pasta.",Pizza,0,5,positive,0.0,terrific,Restaurants_Train_v2_Implicit_Labeled.xml
861,3492,restaurant,train,"Pizza is terrific, as is homemade pasta.",homemade pasta,25,39,positive,0.0,terrific,Restaurants_Train_v2_Implicit_Labeled.xml
862,2439,restaurant,train,This is a wonderful place on all stand points especially value ofr money.,value ofr money,57,72,positive,0.0,wonderful,Restaurants_Train_v2_Implicit_Labeled.xml
863,3280,restaurant,train,Example is the soup which was about 6 oz for $12 dollars and the mushrooms where $12 for about 1oz.,soup,15,19,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
864,3280,restaurant,train,Example is the soup which was about 6 oz for $12 dollars and the mushrooms where $12 for about 1oz.,mushrooms,65,74,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
865,2189,restaurant,train,"Service is not exactly five star, but thats not really a big deal.",Service,0,7,conflict,,,Restaurants_Train_v2_Implicit_Labeled.xml
866,3573,restaurant,train,There are other people waiting!,waiting,23,30,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
867,277,restaurant,train,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.",beginning appetizers,5,25,positive,0.0,incredible,Restaurants_Train_v2_Implicit_Labeled.xml
868,277,restaurant,train,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.",scallops,31,39,positive,0.0,incredible,Restaurants_Train_v2_Implicit_Labeled.xml
869,277,restaurant,train,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.",chocolate souffle with rasberry mint sorbet,74,117,positive,0.0,delicious,Restaurants_Train_v2_Implicit_Labeled.xml
870,277,restaurant,train,"From beginning appetizers, the scallops were incredible, to the delicious chocolate souffle with rasberry mint sorbet, we were delighted by the taste sensations.",taste,144,149,positive,0.0,delighted,Restaurants_Train_v2_Implicit_Labeled.xml
871,2811,restaurant,train,Consistently good Japanese Tapas.,Japanese Tapas,18,32,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
872,3020,restaurant,train,"My goodness, everything from the fish to the rice to the seaweed was absolutely amazing.",fish,33,37,positive,0.0,amazing,Restaurants_Train_v2_Implicit_Labeled.xml
873,3020,restaurant,train,"My goodness, everything from the fish to the rice to the seaweed was absolutely amazing.",rice,45,49,positive,0.0,amazing,Restaurants_Train_v2_Implicit_Labeled.xml
874,3020,restaurant,train,"My goodness, everything from the fish to the rice to the seaweed was absolutely amazing.",seaweed,57,64,positive,0.0,amazing,Restaurants_Train_v2_Implicit_Labeled.xml
875,2912,restaurant,train,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",dishes,4,10,positive,0.0,unique tasty fresh,Restaurants_Train_v2_Implicit_Labeled.xml
876,2912,restaurant,train,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",lamb sausages,62,75,positive,0.0,tasty fresh,Restaurants_Train_v2_Implicit_Labeled.xml
877,2912,restaurant,train,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",sardines with biscuits,77,99,positive,0.0,tasty fresh,Restaurants_Train_v2_Implicit_Labeled.xml
878,2912,restaurant,train,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",large whole shrimp,101,119,positive,0.0,large,Restaurants_Train_v2_Implicit_Labeled.xml
879,2912,restaurant,train,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",pistachio ice cream,135,154,positive,0.0,amazing,Restaurants_Train_v2_Implicit_Labeled.xml
880,1702,restaurant,train,The food is reliable and the price is moderate.,food,4,8,positive,0.0,reliable,Restaurants_Train_v2_Implicit_Labeled.xml
881,1702,restaurant,train,The food is reliable and the price is moderate.,price,29,34,neutral,0.0,moderate,Restaurants_Train_v2_Implicit_Labeled.xml
882,882,restaurant,train,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",ambiance,10,18,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
883,882,restaurant,train,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",atmosphere,23,33,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
884,882,restaurant,train,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",food,50,54,negative,0.0,could have been a lot better,Restaurants_Train_v2_Implicit_Labeled.xml
885,882,restaurant,train,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",service,59,66,negative,0.0,could have been a lot better,Restaurants_Train_v2_Implicit_Labeled.xml
886,628,restaurant,train,The server was really cool and served us our food and drinks with a smile.,server,4,10,positive,0.0,cool,Restaurants_Train_v2_Implicit_Labeled.xml
887,628,restaurant,train,The server was really cool and served us our food and drinks with a smile.,food,45,49,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
888,628,restaurant,train,The server was really cool and served us our food and drinks with a smile.,drinks,54,60,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
889,628,restaurant,train,The server was really cool and served us our food and drinks with a smile.,served,31,37,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
890,3563,restaurant,train,We were in search of food and stumbled on this block of Indian restaurants on East Sixth Street.,food,21,25,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
891,727,restaurant,train,"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",sushi,75,80,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
892,727,restaurant,train,"Planet Thailand has always been a hit with me , I go there usually for the sushi, which is great , the thai food is excellent too .",thai food,103,112,positive,0.0,excellent,Restaurants_Train_v2_Implicit_Labeled.xml
893,1925,restaurant,train,"Very excited to hear that short-term Chef Jason Narone has moved on, he truly was a low point of their Sterling track record.",Chef,37,41,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
894,3144,restaurant,train,I had to share my table with a loud group of kids and the service was rude an unattentive.,service,58,65,negative,0.0,rude unattentive,Restaurants_Train_v2_Implicit_Labeled.xml
895,3144,restaurant,train,I had to share my table with a loud group of kids and the service was rude an unattentive.,table,18,23,negative,0.0,loud,Restaurants_Train_v2_Implicit_Labeled.xml
896,1487,restaurant,train,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,garlic,41,47,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
897,1487,restaurant,train,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,fresh tomatoes,52,66,positive,0.0,fresh,Restaurants_Train_v2_Implicit_Labeled.xml
898,1487,restaurant,train,The sauce on the pizza is sooo good with garlic and fresh tomatoes and they don't skimp.,sauce on the pizza,4,22,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
899,2120,restaurant,train,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me.",outdoor seating,72,87,positive,0.0,perfect,Restaurants_Train_v2_Implicit_Labeled.xml
900,1868,restaurant,train,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",mesclun,19,26,positive,0.0,enjoyed,Restaurants_Train_v2_Implicit_Labeled.xml
901,1868,restaurant,train,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",salmon,28,34,positive,0.0,enjoyed,Restaurants_Train_v2_Implicit_Labeled.xml
902,1868,restaurant,train,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",ice cream,40,49,positive,0.0,enjoyed,Restaurants_Train_v2_Implicit_Labeled.xml
903,1868,restaurant,train,"My husband had the mesclun, salmon, and ice cream and he enjoyed all 3 courses.",courses,71,78,positive,0.0,enjoyed,Restaurants_Train_v2_Implicit_Labeled.xml
904,770,restaurant,train,We were told that the wait was about twenty minutes and there would be no problem for our 8:00 pm curtain call.,wait,22,26,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
905,2205,restaurant,train,The food is usually good but it certainly isn't a relaxing place to go.,food,4,8,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
906,2205,restaurant,train,The food is usually good but it certainly isn't a relaxing place to go.,place,59,64,negative,0.0,is n't a relaxing,Restaurants_Train_v2_Implicit_Labeled.xml
907,1940,restaurant,train,"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",staff,32,37,positive,0.0,friendly fabulous,Restaurants_Train_v2_Implicit_Labeled.xml
908,1940,restaurant,train,"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",bistro fare,48,59,positive,0.0,fabulous,Restaurants_Train_v2_Implicit_Labeled.xml
909,1940,restaurant,train,"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",chilaquiles,114,125,positive,0.0,awesome,Restaurants_Train_v2_Implicit_Labeled.xml
910,1940,restaurant,train,"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",jazz brunch,76,87,positive,0.0,wonderful,Restaurants_Train_v2_Implicit_Labeled.xml
911,1940,restaurant,train,"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",live jazz,99,108,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
912,2451,restaurant,train,The prices were fantastic.,prices,4,10,positive,0.0,fantastic,Restaurants_Train_v2_Implicit_Labeled.xml
913,1632,restaurant,train,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",bill,30,34,conflict,,,Restaurants_Train_v2_Implicit_Labeled.xml
914,1632,restaurant,train,"Still, any quibbles about the bill were off-set by the pour-your-own measures of liquers which were courtesey of the house...",measures of liquers,69,88,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
915,1961,restaurant,train,"The table service could have been a little more attentive but as someone who also works in the service industry, I understood they were busy.",table service,4,17,conflict,,,Restaurants_Train_v2_Implicit_Labeled.xml
916,1961,restaurant,train,"The table service could have been a little more attentive but as someone who also works in the service industry, I understood they were busy.",service,95,102,neutral,0.0,busy,Restaurants_Train_v2_Implicit_Labeled.xml
917,710,restaurant,train,"It's not mind-blowing, but to me, thai food never is and never will be.",thai food,34,43,neutral,0.0,mind-blowing,Restaurants_Train_v2_Implicit_Labeled.xml
918,911,restaurant,train,"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).",Food,0,4,positive,0.0,good,Restaurants_Train_v2_Implicit_Labeled.xml
919,911,restaurant,train,"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).",pork belly,94,104,negative,0.0,melt-in-your-mouth,Restaurants_Train_v2_Implicit_Labeled.xml
920,911,restaurant,train,"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).",fat,154,157,negative,0.0,longer,Restaurants_Train_v2_Implicit_Labeled.xml
921,2903,restaurant,train,"i've been to sapphire twice and both times the food was fine, if not good.",food,47,51,positive,0.0,fine,Restaurants_Train_v2_Implicit_Labeled.xml
922,1887,restaurant,train,It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.,tables,26,32,negative,0.0,close,Restaurants_Train_v2_Implicit_Labeled.xml
923,1887,restaurant,train,It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.,dinner,101,107,positive,0.0,nice,Restaurants_Train_v2_Implicit_Labeled.xml
924,1887,restaurant,train,It is kinda nosiy and the tables are close together but it's still a beautiful place to enjoy a nice dinner.,place,79,84,positive,0.0,beautiful,Restaurants_Train_v2_Implicit_Labeled.xml
925,1273,restaurant,train,I love the fact that the pizza tastes so good and is so cheap.,pizza,25,30,positive,0.0,love good cheap,Restaurants_Train_v2_Implicit_Labeled.xml
926,590,restaurant,train,Nicky the Nose at the bar is a treat.,bar,22,25,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
927,179,restaurant,train,"Service was prompt, friendly and great.",Service,0,7,positive,0.0,prompt friendly great,Restaurants_Train_v2_Implicit_Labeled.xml
928,109,restaurant,train,"I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.",lamb chop,16,25,positive,0.0,delicious,Restaurants_Train_v2_Implicit_Labeled.xml
929,109,restaurant,train,"I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.",salads,51,57,positive,0.0,nice,Restaurants_Train_v2_Implicit_Labeled.xml
930,109,restaurant,train,"I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.",lemon,87,92,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
931,109,restaurant,train,"I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.",extra virgnin olive oil,97,120,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
932,339,restaurant,train,The sushi was awful!,sushi,4,9,negative,0.0,awful,Restaurants_Train_v2_Implicit_Labeled.xml
933,2487,restaurant,train,You can get an excellent meal at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one the dainty dishes here.,meal,25,29,positive,0.0,excellent,Restaurants_Train_v2_Implicit_Labeled.xml
934,2487,restaurant,train,You can get an excellent meal at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one the dainty dishes here.,cost,104,108,conflict,,,Restaurants_Train_v2_Implicit_Labeled.xml
935,2487,restaurant,train,You can get an excellent meal at most of the many Indian restaurants on nearby Lexington Avenue for the cost of one the dainty dishes here.,dishes,127,133,positive,0.0,dainty,Restaurants_Train_v2_Implicit_Labeled.xml
936,499,restaurant,train,"The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.",Pastrami sandwich,4,21,positive,0.0,pleasurable,Restaurants_Train_v2_Implicit_Labeled.xml
937,499,restaurant,train,"The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.",beer,71,75,positive,0.0,icy cold,Restaurants_Train_v2_Implicit_Labeled.xml
938,499,restaurant,train,"The Pastrami sandwich was like buttah and with pickles and an icy cold beer to wash it down, it was a pleasurable experience.",pickles,47,54,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
939,2589,restaurant,train,The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.,plain pizza,4,15,negative,0.0,soggy,Restaurants_Train_v2_Implicit_Labeled.xml
940,2589,restaurant,train,The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.,truffle oil,114,125,neutral,0.0,drenched,Restaurants_Train_v2_Implicit_Labeled.xml
941,2589,restaurant,train,The plain pizza was soggy and the creative wild mushroom(third generation-Fornini) pizza we had was drenched with truffle oil in the middle( again making it soggy) and nothingon the rest.,wild mushroom(third generation-Fornini) pizza,43,88,positive,0.0,creative,Restaurants_Train_v2_Implicit_Labeled.xml
942,3701,restaurant,train,"Late nite omelletes are not good here, there is no variety!",omelletes,10,19,negative,0.0,not good,Restaurants_Train_v2_Implicit_Labeled.xml
943,3050,restaurant,train,"After all that, they complained to me about the small tip.",tip,54,57,negative,0.0,small,Restaurants_Train_v2_Implicit_Labeled.xml
944,1185,restaurant,train,It's a great place to pick up a cheap lunch or dinner.,lunch,38,43,positive,0.0,cheap,Restaurants_Train_v2_Implicit_Labeled.xml
945,1185,restaurant,train,It's a great place to pick up a cheap lunch or dinner.,dinner,47,53,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
946,1555,restaurant,train,"Behind this counter, two men are squeezed in.",counter,12,19,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
947,1032,restaurant,train,"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.",fish,63,67,positive,0.0,quality,Restaurants_Train_v2_Implicit_Labeled.xml
948,1032,restaurant,train,"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.",service,78,85,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
949,1032,restaurant,train,"Whenever you need a Sushi fix, Mizu will be there with quality fish and great service.",Sushi fix,20,29,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
950,1124,restaurant,train,"Our waitress was sweet and accomodating, not overbearing.",waitress,4,12,positive,0.0,sweet accomodating,Restaurants_Train_v2_Implicit_Labeled.xml
951,1663,restaurant,train,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,reservation sigh,117,133,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
952,1663,restaurant,train,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,table,49,54,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
953,1690,restaurant,train,I was really disappointed ant wanted to tell everyone not to go eat or even take out food from there.,food,85,89,negative,0.0,disappointed,Restaurants_Train_v2_Implicit_Labeled.xml
954,788,restaurant,train,The website and rating makes this place look wonderful but in reality it was very disappointing.,place,34,39,conflict,,,Restaurants_Train_v2_Implicit_Labeled.xml
955,1780,restaurant,train,"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.",menu,27,31,negative,0.0,limited,Restaurants_Train_v2_Implicit_Labeled.xml
956,1780,restaurant,train,"Despite a slightly limited menu, everything prepared is done to perfection, ultra fresh and a work of food art.",food art,102,110,positive,0.0,ultra fresh,Restaurants_Train_v2_Implicit_Labeled.xml
957,742,restaurant,train,The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful.,outdoor atmosphere,4,22,positive,0.0,wonderful,Restaurants_Train_v2_Implicit_Labeled.xml
958,1471,restaurant,train,"A large is $20, and toppings are about $3 each.",toppings,20,28,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
959,3352,restaurant,train,brick oven gallery is My pick for best pizza restaurant anywhere.,pizza,39,44,positive,0.0,best,Restaurants_Train_v2_Implicit_Labeled.xml
960,3315,restaurant,train,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,service,18,25,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
961,3315,restaurant,train,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,food,36,40,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
962,3315,restaurant,train,Add to that great service and great food at a reasonable price and you have yourself the beginning of a great evening.,price,57,62,positive,0.0,reasonable,Restaurants_Train_v2_Implicit_Labeled.xml
963,3393,restaurant,train,"For many people, this may not seem like Aunthentic Thai food because most places in NYC arent quite authentic.",Thai food,51,60,negative,0.0,authentic,Restaurants_Train_v2_Implicit_Labeled.xml
964,2157,restaurant,train,"Growing up in NY, I have eaten my share of bagels.",bagels,43,49,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
965,3018,restaurant,train,"Oh, don't even let me start with how expensive the bills were!",bills,51,56,negative,0.0,expensive,Restaurants_Train_v2_Implicit_Labeled.xml
966,257,restaurant,train,The scallion pancakes and fried dumplings were nothing out of the ordinary.,scallion pancakes,4,21,neutral,0.0,ordinary,Restaurants_Train_v2_Implicit_Labeled.xml
967,257,restaurant,train,The scallion pancakes and fried dumplings were nothing out of the ordinary.,fried dumplings,26,41,neutral,0.0,ordinary,Restaurants_Train_v2_Implicit_Labeled.xml
968,813,restaurant,train,"All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!",appetizers,8,18,positive,0.0,fabulous,Restaurants_Train_v2_Implicit_Labeled.xml
969,813,restaurant,train,"All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!",salads,23,29,positive,0.0,fabulous,Restaurants_Train_v2_Implicit_Labeled.xml
970,813,restaurant,train,"All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!",steak,49,54,positive,0.0,watering,Restaurants_Train_v2_Implicit_Labeled.xml
971,813,restaurant,train,"All the appetizers and salads were fabulous, the steak was mouth watering and the pasta was delicious!!!",pasta,82,87,positive,0.0,delicious,Restaurants_Train_v2_Implicit_Labeled.xml
972,2862,restaurant,train,"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",table,19,24,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
973,2862,restaurant,train,"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",served,126,132,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
974,2862,restaurant,train,"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",dishes,133,139,negative,0.0,undercooked,Restaurants_Train_v2_Implicit_Labeled.xml
975,2862,restaurant,train,"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",table,231,236,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
976,2862,restaurant,train,"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",served,246,252,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
977,2862,restaurant,train,"Besides having the table we had been promised given to other restaurant patrons twice before we were actually seated, we were served dishes we hadn't ordered three times, received one of our orders 20 minutes after the rest of the table had been served (and that order was undercooked), and charged $45 more than we should have been on our bill.",bill,340,344,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
978,3292,restaurant,train,Service is top notch.,Service,0,7,positive,0.0,top notch,Restaurants_Train_v2_Implicit_Labeled.xml
979,3343,restaurant,train,The food now is inconsistent.,food,4,8,negative,0.0,inconsistent,Restaurants_Train_v2_Implicit_Labeled.xml
980,3135,restaurant,train,"You can also special order any kind of dumpling,etc.",dumpling,39,47,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
981,2018,restaurant,train,I was pretty much full after our fondue appetizer.,fondue appetizer,33,49,neutral,0.0,full,Restaurants_Train_v2_Implicit_Labeled.xml
982,3551,restaurant,train,BE CAREFUL before you request extra spice.,spice,36,41,neutral,0.0,CAREFUL,Restaurants_Train_v2_Implicit_Labeled.xml
983,2355,restaurant,train,The octopus eaters were floored by the Octopus salad.,Octopus salad,39,52,positive,0.0,floored,Restaurants_Train_v2_Implicit_Labeled.xml
984,3178,restaurant,train,We thought that this place is using too much of MSG cooking in the foods.,foods,67,72,negative,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
985,3178,restaurant,train,We thought that this place is using too much of MSG cooking in the foods.,MSG cooking,48,59,negative,0.0,too much,Restaurants_Train_v2_Implicit_Labeled.xml
986,2211,restaurant,train,And the Tom Kha soup was pathetic.,Tom Kha soup,8,20,negative,0.0,pathetic,Restaurants_Train_v2_Implicit_Labeled.xml
987,2317,restaurant,train,I started out with a Bombay beer which was big enough for two.,Bombay beer,21,32,positive,0.0,big,Restaurants_Train_v2_Implicit_Labeled.xml
988,175,restaurant,train,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.",decor,4,9,positive,0.0,vibrant eye-pleasing,Restaurants_Train_v2_Implicit_Labeled.xml
989,175,restaurant,train,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.",dining hall,95,106,positive,0.0,great,Restaurants_Train_v2_Implicit_Labeled.xml
990,175,restaurant,train,"The decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall, which are great for a date.",semi-private boths,51,69,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
991,1609,restaurant,train,Service was quick.,Service,0,7,positive,0.0,quick,Restaurants_Train_v2_Implicit_Labeled.xml
992,1057,restaurant,train,Drawbacks: service is slow and they don't toast!,service,11,18,negative,0.0,slow,Restaurants_Train_v2_Implicit_Labeled.xml
993,3188,restaurant,train,Went there for an office lunch.,office lunch,18,30,neutral,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
994,2882,restaurant,train,The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.,sweet lassi,4,15,positive,0.0,excellent,Restaurants_Train_v2_Implicit_Labeled.xml
995,2882,restaurant,train,The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.,lamb chettinad,41,55,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
996,2882,restaurant,train,The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.,garlic naan,64,75,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
997,2882,restaurant,train,The sweet lassi was excellent as was the lamb chettinad and the garlic naan but the rasamalai was forgettable.,rasamalai,84,93,negative,0.0,forgettable,Restaurants_Train_v2_Implicit_Labeled.xml
998,1948,restaurant,train,"We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.",bistro fare,117,128,positive,0.0,innovations,Restaurants_Train_v2_Implicit_Labeled.xml
999,1948,restaurant,train,"We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.",chef,21,25,positive,1.0,,Restaurants_Train_v2_Implicit_Labeled.xml
1000,1948,restaurant,train,"We've been following chef Lyle's food around New York for 15 years and while remaining classic, his innovations with bistro fare have made us return and return.",food,33,37,positive,0.0,classic,Restaurants_Train_v2_Implicit_Labeled.xml
