id,source_sentence_id,domain,split,sentence,target,from,to,polarity,is_implicit,opinion_words,source_file
2036,1922,laptop,train,"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.",battery,116,123,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2041,828,laptop,train,"It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",Windows Vista Home Premium,21,47,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2042,828,laptop,train,"It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.",1GB of RAM,69,79,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2049,1528,laptop,train,"I have had to call with a few questions or issues and they have helped me for free, even without the warranty.",warranty,101,109,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2050,772,laptop,train,Was searching online for a power supply when I found this site.,power supply,27,39,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2054,858,laptop,train,I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.,costs,52,57,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2064,1060,laptop,train,You will need them if you want to reload the OS (I recommend doing if you can to start fresh and optimal).,OS,45,47,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2075,2991,laptop,train,Battery life needs more life.,Battery life,0,12,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2081,1926,laptop,train,Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,Warrenty,136,144,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2082,1926,laptop,train,Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,agents,197,203,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2092,2854,laptop,train,"Then just the other day, my left ""mouse"" button snapped!","left ""mouse"" button",28,47,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2096,2692,laptop,train,"Laptop is advertised as a 15"" but the casing looks like that of a 17"".",casing,38,44,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2097,2692,laptop,train,"Laptop is advertised as a 15"" but the casing looks like that of a 17"".","15""",26,29,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2098,2692,laptop,train,"Laptop is advertised as a 15"" but the casing looks like that of a 17"".","17""",66,69,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2105,1399,laptop,train,the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.,wireless switch,31,46,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2107,1302,laptop,train,I guess he was the technical person.,technical person,19,35,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2108,534,laptop,train,A seventy dollar mouse!,mouse,17,22,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2110,2301,laptop,train,when i first got it i thought the size of it was a joke.,size,34,38,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2115,1058,laptop,train,"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",recovery DVDs,48,61,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2116,1058,laptop,train,"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",driver/application DVD,73,95,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2117,2252,laptop,train,"In addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.",photo detection software,22,46,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2119,927,laptop,train,"So then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).",price,301,306,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2140,1496,laptop,train,"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",programs,11,19,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2141,1496,laptop,train,"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",Keynote,21,28,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2142,1496,laptop,train,"All of the programs (Keynote, Pages, Numbers) have an option to save your documents as Microsoft compatible, which really eliminates the need for the actual.",Pages,30,35,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2145,2602,laptop,train,"Sure, the initial out of pocket expense is greater, but that should not dissuade anyone from the fact that these machines run like none other on the planet, and when I factor in all the money in that I wasted on Geek Squad and the latest patches to de-corrupt my infested PCs, it probably comes out about even anyhow.",run,122,125,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2147,1450,laptop,train,"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",price,151,156,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2148,1450,laptop,train,"The best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant  amount off the price.",price,313,318,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2170,1749,laptop,train,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",office,177,183,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2172,1749,laptop,train,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",windows,136,143,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2173,1749,laptop,train,"Only other thing is that if you are using this for document creation Apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.",document creation,51,68,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2175,1142,laptop,train,"And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",memory,86,92,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2188,1182,laptop,train,"They don t translate from a Mac, even on Word, resulting in a ton of run-on sentences.",Word,41,45,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2191,1213,laptop,train,Summary: They played games with me for the warranty period.,warranty period,43,58,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2192,1924,laptop,train,"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",HD,116,118,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2193,1924,laptop,train,"In November my computer messed up entirely and wouldn't power on after intalling a Windows update, I had to have my HD flashed and lost EVERYTHING on it, including my school assignments and irriplaceable pictures that were only in digital format and several other things, when this update was installed for some reason I was unable to roll back the drivers and everything to an earlier working condition because when the update was installed it deleted my history.",drivers,349,356,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2200,552,laptop,train,"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",Price,79,84,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2201,552,laptop,train,"Overall : Poor, Features: Average, Performance: Poor, Battery Life: Excellent, Price-Value: Poor",Value,85,90,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2210,2258,laptop,train,", Applications respond immediately (not like the tired MS applications).",MS applications,55,70,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2216,2711,laptop,train,"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",programs,82,90,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2217,2711,laptop,train,"Seems to slow down occassionally but can run many applications (ie Internet tabs, programs, etc) simultaneously.",Internet tabs,67,80,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2224,2808,laptop,train,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,Cords,0,5,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2225,2808,laptop,train,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,power,31,36,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2226,2808,laptop,train,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,headphones,69,79,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2227,2808,laptop,train,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,mic,80,83,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2228,2808,laptop,train,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,network connection,89,107,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2230,2808,laptop,train,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,cords,42,47,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2231,2808,laptop,train,Cords coming out the right for power plus cords coming out front for headphones/mic plus network connection on left make for a very messy setup with cords going every direction.,cords,149,154,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2252,1600,laptop,train,"Also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.",incase shells,113,126,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2258,1255,laptop,train,I should have checked this before I installed my applications.,applications,49,61,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2265,1701,laptop,train,Comes with iMovie;,iMovie,11,17,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2266,811,laptop,train,COMPUTER HAS BEEN AT SERVICE FACILITY MORE THAN IN MY HANDS.,SERVICE FACILITY,21,37,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2268,1845,laptop,train,even though I had the receipt in front of me proving it still had 2 months left on the warranty.,warranty,89,97,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2280,758,laptop,train,"Took me 11 hours, 3 trips to different FedEx offices, and brutal conversations with 14 of the worse IT support technicians in the world.",IT support technicians,100,122,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2283,1295,laptop,train,"As usual at customer service center, she asked me to hold for a moment while she went to the back-office and compare it with other same model netbooks and discussed it with her colleague (I could see them).",customer service center,12,35,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2289,115,laptop,train,"The battery life, before the battery completely died of course, left much to be desired.",battery,29,36,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2291,845,laptop,train,"Long story, but after many calls to various  offices, I was told that no one can override the depot and that managers  don't take phone calls or e/mails.",depot,94,99,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2306,778,laptop,train,"I spoke with a service rep at Micro Center and his girlfriend is having the same problem with her power adapter, so it's not just an isolated incident!!!",service rep,15,26,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2309,1707,laptop,train,"I love this program, it is superior to windows movie maker.",windows movie maker,39,58,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2311,2553,laptop,train,He has replaced his hard drive twice and (of course) has had to pay for antivirus software every year.,antivirus software,72,90,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2318,3048,laptop,train,"I had the staff telling me older version did not make the fan noise cause it is a ""different"" computer.",staff,10,15,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2330,2561,laptop,train,"I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.",iWork,7,12,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2331,2561,laptop,train,"I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.",MS Office,16,25,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2332,2561,laptop,train,"I wish iWork or MS Office came with the Mac, but MS Office doesn't even come with most pc laptops.",MS Office,49,58,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2337,1309,laptop,train,Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.,hinge,25,30,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2338,1309,laptop,train,Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.,motherboard,44,55,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2339,2299,laptop,train,You can do it all on this bad boy but the main thing this netbook was desinged for was surfing the web and boy o boy does it ever.,surfing the web,87,102,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2341,506,laptop,train,With notes saying they replaced the hard drive.,hard drive,36,46,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2343,1049,laptop,train,"Can't close the 2nd HDD bay since there are brackets you have to break off (even then, it still doesn't shut) That could be a major flaw for the dual HDD user.",HDD bay,20,27,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2345,394,laptop,train,"The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",leather carrying case,4,25,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2346,394,laptop,train,"The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",keyboard,27,35,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2347,394,laptop,train,"The leather carrying case, keyboard and mouse arrived in two days from Memphis warehouse.",mouse,40,45,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2349,1284,laptop,train,"Thus, when you carry it at a slanted angle, the screen will ""topple"" or ""slide"" down, if you understand what I mean.",screen,48,54,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
2350,1797,laptop,train,It's now all commodity hardware.,commodity hardware,13,31,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
7,958:1,laptop,test,"Other than not being a fan of click pads (industry standard these days) and the lousy internal speakers, it's hard for me to find things about this notebook I don't like, especially considering the $350 price tag.",price tag,203,212,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
8,958:1,laptop,test,"Other than not being a fan of click pads (industry standard these days) and the lousy internal speakers, it's hard for me to find things about this notebook I don't like, especially considering the $350 price tag.",click pads,30,40,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
9,282:9,laptop,test,No installation disk (DVD) is included.,installation disk (DVD),3,26,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
20,663:1,laptop,test,"Super light, super sexy and everything just works.",works,44,49,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
33,910:1,laptop,test,"This laptop has only 2 USB ports, and they are both on the same side.",USB ports,23,32,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
55,1141:1,laptop,test,I would have given it 5 starts was it not for the fact that it had Windows 8,Windows 8,67,76,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
64,17:4,laptop,test,"However, I can refute that OSX is ""FAST"".",OSX,27,30,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
69,395:3,laptop,test,Cons: Screen resolution.,Screen resolution,6,23,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
71,469:1,laptop,test,From the speed to the multi touch gestures this operating system beats Windows easily.,Windows,71,78,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
72,469:1,laptop,test,From the speed to the multi touch gestures this operating system beats Windows easily.,speed,9,14,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
73,469:1,laptop,test,From the speed to the multi touch gestures this operating system beats Windows easily.,multi touch gestures,22,42,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
79,417:1,laptop,test,"It's been time for a new laptop, and the only debate was which size of the Mac laptops, and whether to spring for the retina display.",size,63,67,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
80,417:1,laptop,test,"It's been time for a new laptop, and the only debate was which size of the Mac laptops, and whether to spring for the retina display.",retina display,118,132,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
81,727:1,laptop,test,The reason why I choose apple MacBook because of their design and the aluminum casing.,design,55,61,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
82,727:1,laptop,test,The reason why I choose apple MacBook because of their design and the aluminum casing.,aluminum casing,70,85,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
88,19:1,laptop,test,Apple removed the DVD drive Firewire port (will work with adapter) and put the SDXC slot in a silly position on the back.,adapter,58,65,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
117,856:1,laptop,test,I am still in the process of learning about its features.,features,48,56,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
118,609:1,laptop,test,"I had the same reasons as most PC users: the price, the overbearing restrictions of OSX and lack of support for games.",price,45,50,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
124,29:318,laptop,test,Having USB3 is why I bought this Mini.,USB3,7,11,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
142,895:1,laptop,test,I did swap out the hard drive for a Samsung 830 SSD which I highly recommend.,hard drive,19,29,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
144,714:1,laptop,test,Starts up in a hurry and everything is ready to go.,Starts up,0,9,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
146,566:1,laptop,test,Quick and has built in virus control.,built in virus control,14,36,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
147,491:1,laptop,test,Took a long time trying to decide between one with retina display and one without.,retina display,51,65,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
151,857:1,laptop,test,It's so nice that the battery last so long and that this machine has the snow lion!,snow lion,73,82,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
152,927:1,laptop,test,HOWEVER I chose two day shipping and it took over a week to arrive.,shipping,24,32,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
154,503:1,laptop,test,Can you buy any laptop that matches the quality of a MacBook?,quality,40,47,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
161,462:1,laptop,test,"I used windows XP, windows Vista, and Windows 7 extensively.",windows XP,7,17,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
162,462:1,laptop,test,"I used windows XP, windows Vista, and Windows 7 extensively.",windows Vista,19,32,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
163,462:1,laptop,test,"I used windows XP, windows Vista, and Windows 7 extensively.",Windows 7,38,47,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
164,124:1,laptop,test,I did add a SSD drive and memory,SSD drive,12,21,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
165,124:1,laptop,test,I did add a SSD drive and memory,memory,26,32,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
166,269:1,laptop,test,On start up it asks endless questions just so itune can sell you more of their products.,start up,3,11,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
167,269:1,laptop,test,On start up it asks endless questions just so itune can sell you more of their products.,itune,46,51,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
168,332:1,laptop,test,I Have been a Pc user for a very long time now but I will get used to this new OS.,OS,79,81,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
169,787:628,laptop,test,"One more thing, this mac does NOT come with restore disks and I am not sure if you can make them direct from the mac like you can with newer PC's, also the charging cables are made of the same cheap material as the iPhone/iPod touch cables.",restore disks,44,57,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
170,787:628,laptop,test,"One more thing, this mac does NOT come with restore disks and I am not sure if you can make them direct from the mac like you can with newer PC's, also the charging cables are made of the same cheap material as the iPhone/iPod touch cables.",charging cables,156,171,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
172,300:1,laptop,test,I bought it to my son who uses it for graphic design.,graphic design,38,52,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
173,29:312,laptop,test,I never tried any external mics with that iMac.,external mics,18,31,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
180,105:1,laptop,test,"The MAC Mini, wireless keyboard / mouse and a HDMI cable is all I need to get some real work done.",wireless keyboard / mouse,14,39,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
181,105:1,laptop,test,"The MAC Mini, wireless keyboard / mouse and a HDMI cable is all I need to get some real work done.",HDMI cable,46,56,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
182,1076:1,laptop,test,"it has all the features that we expected and the price was good, working well so far.",features,15,23,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
185,112:1,laptop,test,"I work as a designer and coder and I needed a new buddy to work with, not gaming.",gaming,74,80,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
190,1:26,laptop,test,The only issue came when I tried scanning to the mac.,scanning,33,41,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
191,993:1,laptop,test,I think this is about as good as it gets at anything close to this price point.,price point,67,78,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
197,0:1,laptop,test,"I'm using this computer for word processing, web browsing, some gaming, and I'm learning programming.",word processing,28,43,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
198,0:1,laptop,test,"I'm using this computer for word processing, web browsing, some gaming, and I'm learning programming.",web browsing,45,57,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
199,0:1,laptop,test,"I'm using this computer for word processing, web browsing, some gaming, and I'm learning programming.",gaming,64,70,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
200,0:1,laptop,test,"I'm using this computer for word processing, web browsing, some gaming, and I'm learning programming.",programming,89,100,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
201,477:1,laptop,test,"My wife was so excited to open the box, but quickly came to see that it did not function as it should.",function,80,88,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
203,160:19,laptop,test,"Apple ""Help"" is a mixed bag.","Apple ""Help""",0,12,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
204,268:1,laptop,test,It suddenly can not work.,work,20,24,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
211,923:1,laptop,test,"I use it mostly for content creation (Audio, video, photo editing) and its reliable.",content creation,20,36,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
216,382:15,laptop,test,"The only solution is to turn the brightness down, etc.",brightness,33,43,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
217,227,laptop,test,If you want more information on macs I suggest going to apple.com and heading towards the macbook page for more information on the applications.,applications,131,143,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
225,165:1,laptop,test,I've installed to it additional SSD and 16Gb RAM.,SSD,32,35,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
226,165:1,laptop,test,I've installed to it additional SSD and 16Gb RAM.,16Gb RAM,40,48,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
240,29:319,laptop,test,USB3 Peripherals are noticably less expensive than the ThunderBolt ones.,ThunderBolt,55,66,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
241,842:1,laptop,test,And mine had broke but I sent it in under warranty-no problems.,warranty,42,50,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
243,391:1,laptop,test,"The battery lasts as advertised (give or take 15-20 minutes), and the entire user experience is very elegant.",battery,4,11,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
253,456:1,laptop,test,"In fact I still use manyLegacy programs (Appleworks, FileMaker Pro, Quicken, Photoshop etc)!",Legacy programs,24,39,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
254,456:1,laptop,test,"In fact I still use manyLegacy programs (Appleworks, FileMaker Pro, Quicken, Photoshop etc)!",Appleworks,41,51,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
255,456:1,laptop,test,"In fact I still use manyLegacy programs (Appleworks, FileMaker Pro, Quicken, Photoshop etc)!",FileMaker Pro,53,66,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
256,456:1,laptop,test,"In fact I still use manyLegacy programs (Appleworks, FileMaker Pro, Quicken, Photoshop etc)!",Quicken,68,75,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
257,456:1,laptop,test,"In fact I still use manyLegacy programs (Appleworks, FileMaker Pro, Quicken, Photoshop etc)!",Photoshop,77,86,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
268,926:1,laptop,test,It is made of such solid construction and since I have never had a Mac using my iPhone helped me get used to the system a bit.,system,113,119,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
286,515:1,laptop,test,"Its the best, its got the looks, super easy to use and love all you can do with the trackpad!..",looks,26,31,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
304,29:226,laptop,test,OSX Mountain Lion  soon to upgrade to Mavericks.,OSX Mountain Lion,0,17,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
305,29:226,laptop,test,OSX Mountain Lion  soon to upgrade to Mavericks.,Mavericks,38,47,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
307,898:3,laptop,test,It wakes in less than a second when I open the lid.,lid,47,50,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
308,898:3,laptop,test,It wakes in less than a second when I open the lid.,wakes,3,8,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
315,181:1,laptop,test,After fumbling around with the OS I started searching the internet for a fix and found a number of forums on fixing the issue.,OS,31,33,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
317,787:193,laptop,test,And as for all the fancy finger swipes -- I just gave up and attached a mouse.,mouse,72,77,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
320,447:1,laptop,test,"I needed a laptop with big storage, a nice screen and fast so I can photoshop without any problem.",photoshop,68,77,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
331,579:1,laptop,test,I understand I should call Apple Tech Support about any variables(which is my purpose of writing this con) as variables could be a bigger future problem.,Apple Tech Support,27,45,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
333,341:1,laptop,test,"It still works and it's extremely user friendly, so I would recommend it for new computer user and also for those who are just looking for a more efficient way to do things",works,9,14,positive,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
336,1075:1,laptop,test,(but Office can be purchased) IF I ever need a laptop again I am for sure purchasing another Toshiba!!,Office,5,11,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
337,689:1,laptop,test,I haven't tried the one with retina display... Maybe in the future.,retina display,29,43,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
346,414:1,laptop,test,MAYBE The Mac OS improvement were not The product they Want to offer.,Mac OS,10,16,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
357,968:5,laptop,test,"Also, in using the built-in camera, my voice recording for my vlog sounds like the interplanetary transmissions in the ""Star Wars"" saga.",built-in camera,19,34,neutral,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
358,968:5,laptop,test,"Also, in using the built-in camera, my voice recording for my vlog sounds like the interplanetary transmissions in the ""Star Wars"" saga.",voice recording,39,54,negative,1.0,,Laptops_Test_Gold_Implicit_Labeled.xml
