id,source_sentence_id,domain,split,sentence,target,from,to,polarity,is_implicit,opinion_words,source_file
380,1984,laptop,train,"Who couldn't love a DVD burner, 80-gigabyte HD, and fairly new graphics chip? As I soon discovered, though, there is a reason for which similarly-configured Sony and Toshiba machines cost more: they use higher-quality components that are faster, better-configured, and end up lasting a lot longer.",components,218,228,positive,0.0,higher-quality faster better-configured longer,Laptops_Train_v2_Implicit_Labeled.xml
381,1984,laptop,train,"Who couldn't love a DVD burner, 80-gigabyte HD, and fairly new graphics chip? As I soon discovered, though, there is a reason for which similarly-configured Sony and Toshiba machines cost more: they use higher-quality components that are faster, better-configured, and end up lasting a lot longer.",DVD burner,20,30,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
382,2943,laptop,train,Its fast and another thing I like is that it has three USB ports.,USB ports,55,64,positive,0.0,like,Laptops_Train_v2_Implicit_Labeled.xml
383,1839,laptop,train,The salesman talked us into this computer away from another we were looking at and we have had nothing but problems with software problems and just not happy with it.,software,121,129,negative,0.0,problems not happy,Laptops_Train_v2_Implicit_Labeled.xml
384,1375,laptop,train,That system is fixed.,system,5,11,neutral,0.0,fixed,Laptops_Train_v2_Implicit_Labeled.xml
385,899,laptop,train,"The computer itself was fast, ran smoothly, and had no problems.",ran,30,33,positive,0.0,smoothly,Laptops_Train_v2_Implicit_Labeled.xml
386,2858,laptop,train,Like the price and operation.,price,9,14,positive,0.0,Like,Laptops_Train_v2_Implicit_Labeled.xml
387,2858,laptop,train,Like the price and operation.,operation,19,28,positive,0.0,Like,Laptops_Train_v2_Implicit_Labeled.xml
388,1338,laptop,train,The brand is tarnished in my heart.,brand,4,9,negative,0.0,tarnished,Laptops_Train_v2_Implicit_Labeled.xml
389,2962,laptop,train,"This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range.",components,63,73,negative,0.0,poor,Laptops_Train_v2_Implicit_Labeled.xml
390,2962,laptop,train,"This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range.",ground loop isolator,118,138,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
391,2962,laptop,train,"This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range.",price range,193,204,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
392,2962,laptop,train,"This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range.",quality,176,183,negative,0.0,better,Laptops_Train_v2_Implicit_Labeled.xml
393,2110,laptop,train,I 'have had it for about a 1 1/2 and yes I have had an issue with it one month out of warranty.,warranty,86,94,neutral,0.0,out of,Laptops_Train_v2_Implicit_Labeled.xml
394,35,laptop,train,"Once open, the leading edge is razor sharp.",leading edge,15,27,negative,0.0,razor sharp,Laptops_Train_v2_Implicit_Labeled.xml
395,1041,laptop,train,Loaded with bloatware.,bloatware,12,21,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
396,1040,laptop,train,Maximum sound isn't nearly as loud as it should be.,Maximum sound,0,13,negative,0.0,is n't nearly as loud,Laptops_Train_v2_Implicit_Labeled.xml
397,379,laptop,train,I loaded windows 7 via Bootcamp and it works flawlessly!,windows 7,9,18,positive,0.0,flawlessly,Laptops_Train_v2_Implicit_Labeled.xml
398,379,laptop,train,I loaded windows 7 via Bootcamp and it works flawlessly!,Bootcamp,23,31,positive,0.0,flawlessly,Laptops_Train_v2_Implicit_Labeled.xml
399,1757,laptop,train,"Great Laptop for the price, works well with action pack games.",price,21,26,positive,0.0,Great,Laptops_Train_v2_Implicit_Labeled.xml
400,1757,laptop,train,"Great Laptop for the price, works well with action pack games.",action pack games,44,61,neutral,0.0,well,Laptops_Train_v2_Implicit_Labeled.xml
401,1757,laptop,train,"Great Laptop for the price, works well with action pack games.",works,28,33,positive,0.0,well,Laptops_Train_v2_Implicit_Labeled.xml
402,220,laptop,train,"Although the price is higher then Dell laptops, the Macbooks are worth the dough.",price,13,18,negative,0.0,higher,Laptops_Train_v2_Implicit_Labeled.xml
403,2919,laptop,train,I would not recommend this to anyone wanting a notebook expecting the performance of a Desktop it does not meet the expectations.,performance,70,81,negative,0.0,not recommend,Laptops_Train_v2_Implicit_Labeled.xml
404,698,laptop,train,"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.",twin packing,30,42,positive,0.0,nice,Laptops_Train_v2_Implicit_Labeled.xml
405,698,laptop,train,"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.",functions,74,83,positive,0.0,great,Laptops_Train_v2_Implicit_Labeled.xml
406,1336,laptop,train,So what if the laptops/mobile phones look chic and cool? The after sales support is terrible.,after sales support,61,80,negative,0.0,terrible,Laptops_Train_v2_Implicit_Labeled.xml
407,1336,laptop,train,So what if the laptops/mobile phones look chic and cool? The after sales support is terrible.,look,37,41,positive,0.0,chic cool,Laptops_Train_v2_Implicit_Labeled.xml
408,146,laptop,train,I hate the display screen and I have done everything I could do the change it.,display screen,11,25,negative,0.0,hate,Laptops_Train_v2_Implicit_Labeled.xml
409,1969,laptop,train,I also like the acer arcade but these were reallythe only two things I liked about this laptop.,acer arcade,16,27,positive,0.0,like,Laptops_Train_v2_Implicit_Labeled.xml
410,2549,laptop,train,"Have not yet needed any customer support with this yet so to me that is a great thing, which is leaps and bounds ahead of PC in my opinion.",customer support,24,40,positive,0.0,great,Laptops_Train_v2_Implicit_Labeled.xml
411,469,laptop,train,"I gave it to my daughter because I just hated the screen, hated that it had no cd drive to at least play cd's when I wanted to listen to music and do schoolwork.",screen,50,56,negative,0.0,hated hated,Laptops_Train_v2_Implicit_Labeled.xml
412,469,laptop,train,"I gave it to my daughter because I just hated the screen, hated that it had no cd drive to at least play cd's when I wanted to listen to music and do schoolwork.",cd drive,79,87,negative,0.0,no,Laptops_Train_v2_Implicit_Labeled.xml
413,2974,laptop,train,It runs very quiet too which is a plus.,runs,3,7,positive,0.0,quiet plus,Laptops_Train_v2_Implicit_Labeled.xml
414,835,laptop,train,but it  has a major design flaw.,design,20,26,negative,0.0,flaw,Laptops_Train_v2_Implicit_Labeled.xml
415,1962,laptop,train,"It was heavy,bulky, and hard to carry because of the size.",size,53,57,negative,0.0,heavy bulky hard,Laptops_Train_v2_Implicit_Labeled.xml
416,2876,laptop,train,The games included are very good games.,games,4,9,neutral,0.0,good,Laptops_Train_v2_Implicit_Labeled.xml
417,2876,laptop,train,The games included are very good games.,games,33,38,positive,0.0,good,Laptops_Train_v2_Implicit_Labeled.xml
418,2141,laptop,train,"this computer will last you at least 7 years, thats an amazing life spanned an electronic.",life,63,67,positive,0.0,amazing,Laptops_Train_v2_Implicit_Labeled.xml
419,2034,laptop,train,I had something else go wrong and they said it had to be in good working order to be able to buy the warranty.,warranty,101,109,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
420,2669,laptop,train,Sometimes you really have to tap the pad to get it to worki,pad,37,40,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
421,2895,laptop,train,It's super fast and a great value for the price!,value,28,33,positive,0.0,great,Laptops_Train_v2_Implicit_Labeled.xml
422,2895,laptop,train,It's super fast and a great value for the price!,price,42,47,positive,0.0,great,Laptops_Train_v2_Implicit_Labeled.xml
423,2181,laptop,train,"Three, the mac book has advantages over pcs' with linux based os there is very 'few problems with system performance when it comes to a mac.",system performance,98,116,negative,0.0,few problems,Laptops_Train_v2_Implicit_Labeled.xml
424,2181,laptop,train,"Three, the mac book has advantages over pcs' with linux based os there is very 'few problems with system performance when it comes to a mac.",linux based os,50,64,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
425,1529,laptop,train,A mac is very easy to use and it simply makes sense.,use,22,25,positive,0.0,easy,Laptops_Train_v2_Implicit_Labeled.xml
426,1752,laptop,train,"however, I may have inadvertently thrown out one of the batteries with the shipping carton.",batteries,56,65,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
427,1752,laptop,train,"however, I may have inadvertently thrown out one of the batteries with the shipping carton.",shipping carton,75,90,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
428,695,laptop,train,It is so much easier to use,use,24,27,positive,0.0,easier,Laptops_Train_v2_Implicit_Labeled.xml
429,2291,laptop,train,There is no need to open a program first and the cliick open or import.,program,27,34,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
430,2481,laptop,train,It is so nice not to worry about that and the extra expense that comes along with the necessary virus protection on PC's.,virus protection,96,112,positive,0.0,nice necessary,Laptops_Train_v2_Implicit_Labeled.xml
431,1893,laptop,train,"Three weeks after I bought the netbook, the screen quit working.",screen,44,50,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
432,2649,laptop,train,"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.",processor,4,13,positive,0.0,screams,Laptops_Train_v2_Implicit_Labeled.xml
433,2649,laptop,train,"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.",OSX 16,64,70,positive,0.0,unique,Laptops_Train_v2_Implicit_Labeled.xml
434,2649,laptop,train,"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.",graphics,94,102,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
435,2649,laptop,train,"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.",hardware,126,134,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
436,2649,laptop,train,"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.",software,151,159,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
437,3072,laptop,train,I wanted something that had a new Intel Core processors and HDMI port so that we could hook it up directly to our TV.,Intel Core processors,34,55,neutral,0.0,new,Laptops_Train_v2_Implicit_Labeled.xml
438,3072,laptop,train,I wanted something that had a new Intel Core processors and HDMI port so that we could hook it up directly to our TV.,HDMI port,60,69,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
439,1196,laptop,train,"The Apple will run Internet Explorer, but at an amazingly slow rate.",Internet Explorer,19,36,conflict,,,Laptops_Train_v2_Implicit_Labeled.xml
440,761,laptop,train,"With today's company fighting over marketshare, its a shame that ASUS can get away with the inept staff answering thephone.",staff,98,103,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
441,2096,laptop,train,"The price premium is a little much, but when you start looking at the features it is worth the added cash.",price premium,4,17,negative,0.0,much,Laptops_Train_v2_Implicit_Labeled.xml
442,2096,laptop,train,"The price premium is a little much, but when you start looking at the features it is worth the added cash.",features,70,78,positive,0.0,worth,Laptops_Train_v2_Implicit_Labeled.xml
443,714,laptop,train,I can't say enough of how satisfied I am with their product and help aftermarket.,product and help aftermarket,52,80,positive,0.0,satisfied,Laptops_Train_v2_Implicit_Labeled.xml
444,1973,laptop,train,Microsoft word was not on it andI had to buy it seperately.,Microsoft word,0,14,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
445,2304,laptop,train,"it has 3 usb ports, 1 sd memory card reader and an sd memory car expansion.",usb ports,9,18,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
446,2304,laptop,train,"it has 3 usb ports, 1 sd memory card reader and an sd memory car expansion.",sd memory card reader,22,43,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
447,2304,laptop,train,"it has 3 usb ports, 1 sd memory card reader and an sd memory car expansion.",sd memory car expansion,51,74,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
448,2276,laptop,train,"I connect a LaCie 2Big external drive via the firewire 800 interface, which is useful for Time Machine.",LaCie 2Big external drive,12,37,neutral,0.0,useful,Laptops_Train_v2_Implicit_Labeled.xml
449,2276,laptop,train,"I connect a LaCie 2Big external drive via the firewire 800 interface, which is useful for Time Machine.",firewire 800 interface,46,68,positive,0.0,useful,Laptops_Train_v2_Implicit_Labeled.xml
450,2276,laptop,train,"I connect a LaCie 2Big external drive via the firewire 800 interface, which is useful for Time Machine.",Time Machine,90,102,neutral,0.0,useful,Laptops_Train_v2_Implicit_Labeled.xml
451,1953,laptop,train,"My Toshiba did not have sound on everything, just certain things.",sound,24,29,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
452,2755,laptop,train,"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.",extra features,64,78,positive,0.0,like,Laptops_Train_v2_Implicit_Labeled.xml
453,2755,laptop,train,"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.",windows 7 home premium,91,113,positive,0.0,love,Laptops_Train_v2_Implicit_Labeled.xml
454,744,laptop,train,The Aspire wont even boot past the Acer screen with a Droid (I have tried both Motorola and HTC) plugged into the USB port.,Acer screen,35,46,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
455,744,laptop,train,The Aspire wont even boot past the Acer screen with a Droid (I have tried both Motorola and HTC) plugged into the USB port.,USB port,114,122,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
456,744,laptop,train,The Aspire wont even boot past the Acer screen with a Droid (I have tried both Motorola and HTC) plugged into the USB port.,boot,21,25,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
457,1963,laptop,train,The battery life was shorter than expected.,battery life,4,16,negative,0.0,shorter,Laptops_Train_v2_Implicit_Labeled.xml
458,70,laptop,train,It fires up in the morning in less than 30 seconds and I have never had any issues with it freezing.,fires up,3,11,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
459,151,laptop,train,The keyboard is top notch.,keyboard,4,12,positive,0.0,top notch,Laptops_Train_v2_Implicit_Labeled.xml
460,1734,laptop,train,It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software.,software,134,142,negative,0.0,not compatable,Laptops_Train_v2_Implicit_Labeled.xml
461,1617,laptop,train,The online tutorial videos make it super easy to learn if you have always used a PC.,online tutorial videos,4,26,positive,0.0,easy,Laptops_Train_v2_Implicit_Labeled.xml
462,1476,laptop,train,"The image is great, and the soud is excelent.",image,4,9,positive,0.0,great,Laptops_Train_v2_Implicit_Labeled.xml
463,1476,laptop,train,"The image is great, and the soud is excelent.",soud,28,32,positive,0.0,excelent,Laptops_Train_v2_Implicit_Labeled.xml
464,1623,laptop,train,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,windows,70,77,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
465,1623,laptop,train,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,boot up,81,88,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
466,1623,laptop,train,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,shut down,92,101,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
467,1623,laptop,train,With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,windows,138,145,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
468,451,laptop,train,It was very easy to just pick up and use-- It did not take long to get used to the Mac OS.,Mac OS,83,89,positive,0.0,easy,Laptops_Train_v2_Implicit_Labeled.xml
469,451,laptop,train,It was very easy to just pick up and use-- It did not take long to get used to the Mac OS.,use,37,40,positive,0.0,easy,Laptops_Train_v2_Implicit_Labeled.xml
470,2956,laptop,train,"It is well worth the money it cost, Very good investment.",cost,30,34,positive,0.0,well worth good,Laptops_Train_v2_Implicit_Labeled.xml
471,720,laptop,train,"Upgrading from Windows 7 Starter, thru Windows 7 Home Premium, to Windows 7 Professional was a snap;",Windows 7 Starter,15,32,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
472,720,laptop,train,"Upgrading from Windows 7 Starter, thru Windows 7 Home Premium, to Windows 7 Professional was a snap;",Windows 7 Home Premium,39,61,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
473,720,laptop,train,"Upgrading from Windows 7 Starter, thru Windows 7 Home Premium, to Windows 7 Professional was a snap;",Windows 7 Professional,66,88,neutral,0.0,snap,Laptops_Train_v2_Implicit_Labeled.xml
474,740,laptop,train,This computer had exactly the specifications I needed.,specifications,30,44,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
475,2564,laptop,train,My kids (and dogs) destroyed two power cords by pulling on them.,power cords,33,44,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
476,3016,laptop,train,"I had upgraded my old MacBook to Lion, so I kind of knew what I was getting, but hadn't been able to enjoy some of the awesome new multi-touch features.",multi-touch features,131,151,positive,0.0,awesome,Laptops_Train_v2_Implicit_Labeled.xml
477,2778,laptop,train,"The screen is a little glary, and I hated the clicking buttons, but I got used to them.",screen,4,10,negative,0.0,glary,Laptops_Train_v2_Implicit_Labeled.xml
478,2778,laptop,train,"The screen is a little glary, and I hated the clicking buttons, but I got used to them.",clicking buttons,46,62,negative,0.0,hated,Laptops_Train_v2_Implicit_Labeled.xml
479,2174,laptop,train,"Not to mention, the battery life is absolutely amazing.",battery life,20,32,positive,0.0,amazing,Laptops_Train_v2_Implicit_Labeled.xml
480,1378,laptop,train,Windows also shuts the computer down for no reason without warning.,Windows,0,7,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
481,2999,laptop,train,not using wired lan not sure what thats about.,wired lan,10,19,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
482,222,laptop,train,The macbook rarely requires a hard reboot.,hard reboot,30,41,conflict,,,Laptops_Train_v2_Implicit_Labeled.xml
483,1189,laptop,train,Now for the hardware problems.,hardware,12,20,negative,0.0,problems,Laptops_Train_v2_Implicit_Labeled.xml
484,2070,laptop,train,Anyways I bought this two months ago and when I first brought it home it kept giving me a message about a vibration in the hard drive and it is putting it temporaly in save zone.,hard drive,123,133,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
485,2076,laptop,train,It's fast and has excellent battery life.,battery life,28,40,positive,0.0,excellent,Laptops_Train_v2_Implicit_Labeled.xml
486,612,laptop,train,Apple care included.,Apple care,0,10,neutral,0.0,included,Laptops_Train_v2_Implicit_Labeled.xml
487,2706,laptop,train,Features like the font are very block-like and old school.,font,18,22,negative,0.0,block-like old,Laptops_Train_v2_Implicit_Labeled.xml
488,2706,laptop,train,Features like the font are very block-like and old school.,Features,0,8,negative,0.0,block-like old,Laptops_Train_v2_Implicit_Labeled.xml
489,2954,laptop,train,"It is loaded with programs that is of no good for the average user, that makes it run way to slow.",programs,18,26,negative,0.0,no good,Laptops_Train_v2_Implicit_Labeled.xml
490,2954,laptop,train,"It is loaded with programs that is of no good for the average user, that makes it run way to slow.",run,82,85,negative,0.0,slow,Laptops_Train_v2_Implicit_Labeled.xml
491,1874,laptop,train,"I feel that it was poorly put together, because once in a while different plastic pieces would come off of it.",plastic pieces,74,88,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
492,1546,laptop,train,"Finally, I should note that I took the 2GB RAM stick from my old EeePC and installed it before I even powered on for the first time.",2GB RAM stick,39,52,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
493,2003,laptop,train,Windows is also rather unsteady on its feet and is susceptible to many bugs.,Windows,0,7,negative,0.0,unsteady susceptible,Laptops_Train_v2_Implicit_Labeled.xml
494,1180,laptop,train,"After sending out documents via email and having recipients tell me they could not open the documents or they came through as gibberish, I broke down and spent another $100 to get Microsoft Word for Mac.",Microsoft Word for Mac,180,202,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
495,809,laptop,train,DO NOT BUY GATEWAY COMPUTERS THEY ARE JUNK AND THE WARRANTY COMPANY IS HORRIBLE.,WARRANTY COMPANY,51,67,negative,0.0,HORRIBLE,Laptops_Train_v2_Implicit_Labeled.xml
496,799,laptop,train,then on top of it all their cusromer service center is in the middle east.,cusromer service center,28,51,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
497,1668,laptop,train,The only bad part is the size/weight.,size,25,29,negative,0.0,bad,Laptops_Train_v2_Implicit_Labeled.xml
498,1668,laptop,train,The only bad part is the size/weight.,weight,30,36,negative,0.0,bad,Laptops_Train_v2_Implicit_Labeled.xml
499,274,laptop,train,The little battery that it did have would only last about an hour while just having it on the desktop.,battery,11,18,negative,0.0,little,Laptops_Train_v2_Implicit_Labeled.xml
500,2128,laptop,train,I liked the aluminum body.,aluminum body,12,25,positive,0.0,liked,Laptops_Train_v2_Implicit_Labeled.xml
501,2456,laptop,train,Its good for playing my apps on Facebook or watching movies.,watching movies,44,59,positive,0.0,good,Laptops_Train_v2_Implicit_Labeled.xml
502,2456,laptop,train,Its good for playing my apps on Facebook or watching movies.,playing,13,20,positive,0.0,good,Laptops_Train_v2_Implicit_Labeled.xml
503,353,laptop,train,"From the build quality to the performance, everything about it has been sub-par from what I would have expected from Apple.",build quality,9,22,negative,0.0,sub-par,Laptops_Train_v2_Implicit_Labeled.xml
504,353,laptop,train,"From the build quality to the performance, everything about it has been sub-par from what I would have expected from Apple.",performance,30,41,negative,0.0,sub-par,Laptops_Train_v2_Implicit_Labeled.xml
505,2290,laptop,train,"I love the dock where I can simply drop a file ontop of a particular program, and the program will simply open that file.",dock,11,15,positive,0.0,love,Laptops_Train_v2_Implicit_Labeled.xml
506,2290,laptop,train,"I love the dock where I can simply drop a file ontop of a particular program, and the program will simply open that file.",program,69,76,neutral,0.0,love,Laptops_Train_v2_Implicit_Labeled.xml
507,2290,laptop,train,"I love the dock where I can simply drop a file ontop of a particular program, and the program will simply open that file.",program,86,93,positive,0.0,love,Laptops_Train_v2_Implicit_Labeled.xml
508,347,laptop,train,pretty much everything else about the computer is good it just stops working out of no were.,working,69,76,negative,0.0,stops,Laptops_Train_v2_Implicit_Labeled.xml
509,655,laptop,train,It was truly a great computer costing less than one thousand bucks before tax.,costing,30,37,positive,0.0,less,Laptops_Train_v2_Implicit_Labeled.xml
510,2510,laptop,train,"Waiting for the i7 was well worth it, great value for the price.",price,58,63,positive,0.0,great,Laptops_Train_v2_Implicit_Labeled.xml
511,2510,laptop,train,"Waiting for the i7 was well worth it, great value for the price.",i7,16,18,positive,0.0,well worth,Laptops_Train_v2_Implicit_Labeled.xml
512,884,laptop,train,"Now,,,,,my monitor has been acting up for about 2 months.",monitor,11,18,negative,0.0,acting up,Laptops_Train_v2_Implicit_Labeled.xml
513,2785,laptop,train,"Also, the extended warranty was a problem.",extended warranty,10,27,negative,0.0,problem,Laptops_Train_v2_Implicit_Labeled.xml
514,2443,laptop,train,Boots up fast and runs great!,Boots up,0,8,positive,0.0,fast,Laptops_Train_v2_Implicit_Labeled.xml
515,2443,laptop,train,Boots up fast and runs great!,runs,18,22,positive,0.0,great,Laptops_Train_v2_Implicit_Labeled.xml
516,81,laptop,train,Lightweight and the screen is beautiful!,screen,20,26,positive,0.0,beautiful,Laptops_Train_v2_Implicit_Labeled.xml
517,2114,laptop,train,I needed a driver for my HP and they would not help me with out me paying over $50 for it.,driver,11,17,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
518,764,laptop,train,"Call tech support, standard email the form and fax it back in to us.",tech support,5,17,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
519,435,laptop,train,They sent it back with a huge crack in it and it still didn't work.,work,62,66,negative,0.0,did n't,Laptops_Train_v2_Implicit_Labeled.xml
520,914,laptop,train,"A coupla months later, they change my hard drive.",hard drive,39,49,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
521,1776,laptop,train,"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.",twin packing,30,42,positive,0.0,nice,Laptops_Train_v2_Implicit_Labeled.xml
522,1776,laptop,train,"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.",functions,74,83,positive,0.0,great,Laptops_Train_v2_Implicit_Labeled.xml
523,1212,laptop,train,They say sorry out of warranty.,warranty,22,30,negative,0.0,out of,Laptops_Train_v2_Implicit_Labeled.xml
524,2845,laptop,train,I bought this laptop because of the performance to price ratio.,performance,36,47,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
525,2845,laptop,train,I bought this laptop because of the performance to price ratio.,price,51,56,positive,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
526,756,laptop,train,PC never worked right even after BIOS fixed.,BIOS,33,37,negative,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
527,2600,laptop,train,"After having two PC laptops die with in the past 3 years, I was led to the Apple display at Best Buy by the sleek design and promise of less tech issues.",design,114,120,positive,0.0,sleek,Laptops_Train_v2_Implicit_Labeled.xml
528,2600,laptop,train,"After having two PC laptops die with in the past 3 years, I was led to the Apple display at Best Buy by the sleek design and promise of less tech issues.",tech issues,141,152,positive,0.0,less,Laptops_Train_v2_Implicit_Labeled.xml
529,1696,laptop,train,The size is perfect and I do not recomend anything bigger except for any person who can exceed the limited space it gives you.,size,4,8,positive,0.0,perfect,Laptops_Train_v2_Implicit_Labeled.xml
530,1696,laptop,train,The size is perfect and I do not recomend anything bigger except for any person who can exceed the limited space it gives you.,space,107,112,negative,0.0,limited,Laptops_Train_v2_Implicit_Labeled.xml
531,1479,laptop,train,The service I received from Toshiba went above and beyond the call of duty.,service,4,11,positive,0.0,above beyond,Laptops_Train_v2_Implicit_Labeled.xml
532,2909,laptop,train,"Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.",memory,96,102,negative,0.0,great,Laptops_Train_v2_Implicit_Labeled.xml
533,2909,laptop,train,"Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.",speed,107,112,negative,0.0,great,Laptops_Train_v2_Implicit_Labeled.xml
534,2909,laptop,train,"Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.",priced,21,27,negative,0.0,higher,Laptops_Train_v2_Implicit_Labeled.xml
535,2937,laptop,train,I would recommend it just because of the internet speed probably because thats the only thing i really care about.,internet speed,41,55,positive,0.0,recommend,Laptops_Train_v2_Implicit_Labeled.xml
536,453,laptop,train,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",programs,18,26,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
537,453,laptop,train,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",Garageband,92,102,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
538,453,laptop,train,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",Photo Booth,123,134,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
539,453,laptop,train,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",iPhoto,136,142,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
540,453,laptop,train,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",iMovie,176,182,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
541,453,laptop,train,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",video-editing,145,158,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
542,453,laptop,train,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",movie-making,162,174,neutral,1.0,,Laptops_Train_v2_Implicit_Labeled.xml
